tenure,Churn_flag,MonthlyCharges,SeniorCitizen,Contract_OneYear,Contract_TwoYear,InternetService_Fiber,OnlineSecurity_Yes,TechSupport_Yes,PaperlessBilling_Yes,Contract,MonthlyCharges_x_logT,TechSupport_x_logT
32,0,54.65,1,0,0,0,0,1,0,Month-to-month,189.40246708800504,3.4657359027997265
71,0,85.75,0,0,1,0,1,1,0,Two year,365.5247994562928,4.2626798770413155
66,0,67.45,0,0,0,0,1,0,1,Month-to-month,282.59221234968237,0.0
63,0,20.5,0,1,0,0,0,0,0,One year,84.93426189102642,0.0
41,0,20.25,0,1,0,0,0,0,1,One year,75.19983435076223,0.0
1,0,72.1,1,0,0,1,0,0,1,Month-to-month,0.0,0.0
2,1,90.4,0,0,0,1,0,0,1,Month-to-month,62.66050512261906,0.0
70,0,19.45,0,0,1,0,0,0,0,Two year,82.63323245786003,0.0
23,0,44.95,0,0,0,0,0,0,1,Month-to-month,140.94046500601527,0.0
64,0,97.0,1,1,0,1,1,0,0,One year,403.4116590858881,0.0
37,0,62.8,0,0,1,0,1,1,1,Two year,226.76564491405728,3.6109179126442243
17,0,44.6,0,1,0,0,0,0,0,One year,126.36131514490725,0.0
7,0,89.15,1,0,0,1,0,0,1,Month-to-month,173.47788978828117,0.0
4,1,84.8,0,0,0,1,0,0,1,Month-to-month,117.55776182296671,0.0
21,1,41.9,1,0,0,0,1,0,1,Month-to-month,127.56549014061142,0.0
10,1,80.25,0,0,0,1,0,0,1,Month-to-month,184.7824537127722,0.0
16,0,54.1,1,0,0,0,1,0,1,Month-to-month,149.99704987317216,0.0
64,0,105.25,0,0,1,1,0,1,1,Two year,437.7224445236054,4.1588830833596715
27,1,30.75,1,0,0,0,1,0,0,Month-to-month,101.34698362963312,0.0
42,0,97.1,0,1,0,1,1,0,0,One year,362.92771993531505,0.0
5,0,20.2,0,0,0,0,0,0,0,Month-to-month,32.51064583116882,0.0
41,0,98.8,0,0,1,1,0,1,1,Two year,366.9009201903856,3.713572066704308
58,0,50.3,0,1,0,0,0,0,0,One year,204.24028343048488,0.0
47,0,20.55,0,0,1,0,0,0,1,Two year,79.1205332151417,0.0
18,0,75.9,0,0,0,1,0,1,1,Month-to-month,219.3792164243189,2.8903717578961645
5,1,96.5,0,0,0,1,0,0,0,Month-to-month,155.31075854989066,0.0
23,0,59.95,0,0,0,0,1,0,1,Month-to-month,187.97287824495254,0.0
1,0,19.15,0,0,0,0,0,0,0,Month-to-month,0.0,0.0
71,0,98.65,0,1,0,1,0,0,1,One year,420.5133698701258,0.0
72,0,112.6,0,0,1,1,1,1,1,Two year,481.5526050012078,4.276666119016055
33,0,20.6,0,1,0,0,0,0,0,One year,72.02805576620949,0.0
2,1,85.65,0,0,0,1,0,0,1,Month-to-month,59.368056014959315,0.0
24,0,35.75,0,0,1,0,1,1,0,Two year,113.61542443493906,3.1780538303479458
56,0,99.75,0,1,0,1,0,1,1,One year,401.5288311508312,4.02535169073515
37,0,96.1,0,0,0,1,0,0,1,Month-to-month,347.00921140510997,0.0
43,0,85.1,0,1,0,0,0,1,0,One year,320.07812984552214,3.7612001156935624
1,0,25.35,0,0,0,0,0,0,0,Month-to-month,0.0,0.0
25,1,104.95,0,0,0,1,0,1,1,Month-to-month,337.82101781991764,3.2188758248682006
61,0,89.65,0,0,1,0,1,1,0,Two year,368.5398419231374,4.110873864173311
17,0,86.75,0,1,0,1,0,1,0,One year,245.78125759687674,2.833213344056216
41,0,86.2,0,1,0,1,0,1,1,One year,320.10991214991134,3.713572066704308
1,1,50.65,0,0,0,0,0,0,0,Month-to-month,0.0,0.0
72,0,64.8,1,0,1,0,1,1,1,Two year,277.1279645122404,4.276666119016055
1,1,90.85,0,0,0,1,0,0,1,Month-to-month,0.0,0.0
48,0,108.1,0,0,1,1,0,0,1,Two year,418.47682927914303,0.0
11,1,19.95,1,0,0,0,0,0,0,Month-to-month,47.838010692327494,0.0
55,1,85.45,1,0,0,1,0,0,1,Month-to-month,342.42662067811466,0.0
42,0,54.75,0,1,0,0,1,1,1,One year,204.6374116010144,3.7376696182833684
44,0,90.4,0,0,0,1,0,0,1,Month-to-month,342.09074290621083,0.0
1,0,44.0,0,0,0,0,0,0,0,Month-to-month,0.0,0.0
27,0,95.6,0,0,0,1,0,0,1,Month-to-month,315.0820043900138,0.0
27,0,84.8,1,0,0,0,0,1,1,Month-to-month,279.4869662371671,3.295836866004329
2,0,44.3,1,0,0,0,0,0,1,Month-to-month,30.706420098805573,0.0
19,0,19.9,0,0,0,0,0,0,0,Month-to-month,58.594335685412155,0.0
42,0,95.05,1,0,0,1,0,0,1,Month-to-month,355.26549721783414,0.0
66,0,90.05,0,0,1,0,1,1,1,Two year,377.27840951947957,4.189654742026425
33,0,109.9,1,0,0,1,1,1,1,Month-to-month,384.2661810051662,3.4965075614664802
34,1,73.95,0,0,0,1,0,0,1,Month-to-month,260.77436079536517,0.0
33,0,54.6,1,0,0,0,0,1,1,Month-to-month,190.90931285606982,3.4965075614664802
23,0,20.05,0,1,0,0,0,0,0,One year,62.866659029379456,0.0
32,0,19.75,0,1,0,0,0,0,0,One year,68.4482840802946,0.0
11,0,20.05,0,1,0,0,0,0,0,One year,48.07780021960733,0.0
69,1,99.45,0,0,0,1,0,0,1,Month-to-month,421.0818918821975,0.0
68,0,55.9,0,1,0,0,1,1,0,One year,235.87048071934439,4.219507705176107
20,0,19.7,0,0,1,0,0,0,1,Two year,59.015925789013615,0.0
72,0,19.8,0,0,1,0,0,0,1,Two year,84.6779891565179,0.0
60,0,95.4,0,1,0,1,1,0,1,One year,390.6004712359884,0.0
32,0,93.95,1,0,0,1,0,0,1,Month-to-month,325.60588806803435,0.0
1,1,19.9,0,0,0,0,0,0,1,Month-to-month,0.0,0.0
1,1,19.6,0,0,0,0,0,0,1,Month-to-month,0.0,0.0
3,1,81.35,1,0,0,1,0,0,1,Month-to-month,89.37210968315073,0.0
46,0,24.45,0,1,0,0,0,0,1,One year,93.61028214415838,0.0
29,0,74.95,0,0,0,1,0,0,1,Month-to-month,252.37882245748625,0.0
51,0,87.35,0,0,0,1,0,1,1,Month-to-month,343.4449690184698,3.9318256327243257
48,0,70.65,1,0,0,1,0,0,1,Month-to-month,273.5003514206425,0.0
16,0,73.25,0,0,0,1,0,0,0,Month-to-month,203.09212390406398,0.0
70,0,98.7,0,0,1,1,0,1,1,Two year,419.3264803902718,4.248495242049359
40,0,24.8,0,0,1,0,0,0,1,Two year,91.48421046202562,0.0
22,1,83.3,0,0,0,1,0,0,0,Month-to-month,257.48383636474773,0.0
1,1,75.3,1,0,0,1,0,0,1,Month-to-month,0.0,0.0
5,0,24.3,0,0,0,0,0,0,1,Month-to-month,39.10934127214864,0.0
7,0,69.85,0,0,0,1,0,0,1,Month-to-month,135.92182391151363,0.0
29,0,100.55,0,1,0,1,0,1,0,One year,338.58159570514,3.367295829986474
44,0,25.7,0,1,0,0,0,0,0,One year,97.25367359169931,0.0
10,0,40.7,0,0,0,0,1,0,0,Month-to-month,93.71521328485767,0.0
55,0,51.65,1,0,0,0,0,0,0,Month-to-month,206.97875901725712,0.0
52,0,105.1,1,1,0,1,0,0,1,One year,415.275714822908,0.0
10,0,85.95,0,0,0,1,0,0,0,Month-to-month,197.90718874283826,0.0
18,0,75.6,0,0,0,1,0,0,1,Month-to-month,218.51210489695004,0.0
68,0,58.25,0,1,0,0,1,1,0,One year,245.78632382650824,4.219507705176107
61,1,19.4,0,0,0,0,0,0,1,Month-to-month,79.75095296496224,0.0
72,0,65.2,0,0,1,0,1,1,1,Two year,278.8386309598468,4.276666119016055
2,0,53.45,0,0,0,0,1,0,0,Month-to-month,37.04871680092908,0.0
12,1,45.4,0,0,0,0,0,0,1,Month-to-month,112.81476190037522,0.0
41,0,19.75,0,0,1,0,0,0,1,Two year,73.34304831741008,0.0
26,0,44.45,0,0,0,0,0,1,1,Month-to-month,144.8223911150549,3.258096538021482
36,0,20.85,0,1,0,0,0,0,0,One year,74.7163698668099,0.0
72,0,114.05,0,0,1,1,1,1,1,Two year,487.7537708737811,4.276666119016055
35,0,89.85,0,0,0,1,0,1,1,Month-to-month,319.4480233248238,3.5553480614894135
1,0,55.05,0,0,0,0,0,1,0,Month-to-month,0.0,0.0
16,0,112.95,0,0,0,1,1,1,1,Month-to-month,313.1638961769833,2.772588722239781
49,0,101.55,1,0,0,1,1,0,0,Month-to-month,395.2143512731341,0.0
54,0,114.65,0,1,0,1,1,1,1,One year,457.3370209385941,3.9889840465642745
18,0,64.8,0,0,0,0,1,0,0,Month-to-month,187.29608991167146,0.0
36,0,80.4,0,0,0,1,0,0,0,Month-to-month,288.11492265187127,0.0
60,1,105.9,0,0,0,1,0,0,1,Month-to-month,433.59108913932045,0.0
1,1,69.55,0,0,0,1,0,0,0,Month-to-month,0.0,0.0
52,0,25.05,0,0,1,0,0,0,1,Two year,98.97865515046476,0.0
8,0,94.75,0,0,0,1,0,0,1,Month-to-month,197.02708607416443,0.0
72,0,105.5,0,0,1,1,1,1,0,Two year,451.18827555619384,4.276666119016055
64,0,24.7,0,1,0,0,0,0,0,One year,102.72441215898388,0.0
22,0,69.75,1,0,0,0,1,1,1,Month-to-month,215.60021112174255,3.091042453358316
60,0,60.2,0,0,0,0,0,1,1,Month-to-month,246.47954264577047,4.0943445622221
28,1,81.05,0,0,0,1,0,0,1,Month-to-month,270.07517554970025,0.0
61,0,24.4,0,0,1,0,0,0,0,Two year,100.3053222858288,0.0
24,0,104.15,0,0,0,1,0,0,1,Month-to-month,330.99430643073856,0.0
28,0,92.9,0,1,0,1,0,1,0,One year,309.56179899527643,3.332204510175204
30,0,80.8,0,0,1,0,0,1,0,Two year,274.81674843830217,3.4011973816621555
2,0,20.0,0,0,0,0,0,0,0,Month-to-month,13.862943611198906,0.0
1,0,75.1,0,0,0,1,0,0,1,Month-to-month,0.0,0.0
6,0,19.65,0,0,0,0,0,0,0,Month-to-month,35.20807357033128,0.0
24,0,69.45,0,0,0,0,0,0,1,Month-to-month,220.71583851766485,0.0
4,1,101.15,0,0,0,1,0,0,0,Month-to-month,140.22367462727695,0.0
7,1,99.8,0,0,0,1,0,0,1,Month-to-month,194.20183287572024,0.0
72,0,116.05,1,0,1,1,1,1,1,Two year,496.3071031118132,4.276666119016055
70,0,40.05,0,0,1,0,0,1,1,Two year,170.15223444407684,4.248495242049359
64,0,102.1,1,0,1,1,0,1,0,Two year,424.62196281102246,4.1588830833596715
72,0,89.7,0,1,0,1,0,0,1,One year,383.6169508757402,0.0
44,0,19.9,0,0,1,0,0,0,0,Two year,75.30537371497338,0.0
13,1,55.95,0,0,0,0,0,0,0,Month-to-month,143.50891654997298,0.0
17,0,20.65,1,1,0,0,0,0,0,One year,58.505855554760856,0.0
1,1,55.0,0,0,0,0,0,0,1,Month-to-month,0.0,0.0
9,0,70.05,0,0,0,0,0,0,1,Month-to-month,153.91558164240217,0.0
24,0,53.6,0,0,0,0,1,1,0,Month-to-month,170.3436853066499,3.1780538303479458
1,1,74.7,0,0,0,1,0,0,1,Month-to-month,0.0,0.0
24,1,80.25,0,0,0,1,0,0,1,Month-to-month,255.03881988542264,0.0
35,0,76.05,1,0,0,0,0,1,1,Month-to-month,270.3842200762699,3.5553480614894135
7,0,75.7,0,0,0,0,1,1,1,Month-to-month,147.30539828348722,1.9459101490553132
5,1,96.1,0,0,0,1,0,1,1,Month-to-month,154.66698338491702,1.6094379124341003
15,1,69.0,0,0,0,1,0,0,0,Month-to-month,186.85546387605248,0.0
11,0,19.65,0,0,1,0,0,0,0,Two year,47.11864211048798,0.0
48,1,45.3,0,0,0,0,1,0,1,Month-to-month,175.36540579412747,0.0
20,0,81.45,1,0,0,1,0,0,1,Month-to-month,244.00239368097257,0.0
72,0,108.5,0,1,0,1,0,1,1,One year,464.018273913242,4.276666119016055
8,1,83.55,0,0,0,1,0,0,1,Month-to-month,173.73734080735028,0.0
72,0,84.5,0,0,1,1,0,0,1,Two year,361.37828705685666,0.0
15,0,100.15,0,0,0,1,0,0,1,Month-to-month,271.21122764038637,0.0
72,0,88.6,0,0,1,0,0,1,1,Two year,378.9126181448225,4.276666119016055
1,1,74.35,0,0,0,1,0,0,1,Month-to-month,0.0,0.0
63,0,104.8,0,0,1,1,0,0,1,Two year,434.2005193258326,0.0
2,0,59.0,0,0,0,0,0,0,1,Month-to-month,40.89568365303677,0.0
2,1,74.4,0,0,0,1,1,0,1,Month-to-month,51.57015023365993,0.0
61,0,64.05,1,1,0,0,0,0,0,One year,263.3014710003006,0.0
1,0,20.4,0,0,0,0,0,0,0,Month-to-month,0.0,0.0
22,1,43.75,0,1,0,0,0,0,1,One year,135.23310733442634,0.0
28,0,60.9,0,0,0,0,1,1,0,Month-to-month,202.9312546696699,3.332204510175204
70,0,19.8,0,0,1,0,0,0,0,Two year,84.12020579257732,0.0
5,1,28.45,1,0,0,0,0,0,0,Month-to-month,45.78850860875015,0.0
12,1,99.7,0,0,0,1,1,0,1,Month-to-month,247.74519298386363,0.0
34,0,116.25,0,1,0,1,1,1,0,One year,409.9394109866288,3.5263605246161616
71,0,80.7,1,0,1,1,1,0,1,Two year,343.9982660772342,0.0
70,0,65.2,0,1,0,0,1,0,0,One year,277.0018897816182,0.0
52,0,84.05,0,0,0,1,1,1,1,Month-to-month,332.10203454676895,3.9512437185814275
69,0,79.45,0,0,1,0,1,1,1,Two year,336.3997617902523,4.23410650459726
20,1,94.1,1,0,0,1,0,0,1,Month-to-month,281.8984069414305,0.0
11,0,78.0,0,0,0,1,0,0,1,Month-to-month,187.03583127827292,0.0
2,1,94.2,0,0,0,1,0,1,1,Month-to-month,65.29446440874685,0.6931471805599453
6,1,80.5,0,0,0,1,0,1,1,Month-to-month,144.23663727285842,1.791759469228055
1,0,19.85,0,0,0,0,0,0,0,Month-to-month,0.0,0.0
20,0,94.3,1,1,0,1,1,1,0,One year,282.4975533961413,2.995732273553991
61,0,106.45,0,0,0,1,1,0,1,Month-to-month,437.602522841249,0.0
5,1,74.35,1,0,0,1,0,0,1,Month-to-month,119.66170878947534,0.0
56,0,105.45,0,0,0,1,0,1,1,Month-to-month,424.47333578802153,4.02535169073515
30,0,95.0,0,0,0,1,1,1,1,Month-to-month,323.11375125790477,3.4011973816621555
40,1,104.8,0,0,0,1,0,1,0,Month-to-month,386.5945667911405,3.6888794541139363
28,0,54.3,0,1,0,0,1,1,0,One year,180.93870490251356,3.332204510175204
5,0,70.05,1,0,0,1,0,0,0,Month-to-month,112.74112576600872,0.0
27,1,75.2,1,0,0,1,1,0,1,Month-to-month,247.84693232352555,0.0
12,0,20.05,0,0,0,0,0,0,0,Month-to-month,49.82237832824941,0.0
67,0,105.4,0,1,0,1,0,0,1,One year,443.1746020838078,0.0
29,0,51.6,1,0,0,0,0,0,1,Month-to-month,173.75246482730208,0.0
55,0,85.5,0,0,0,1,0,0,0,Month-to-month,342.6269873373763,0.0
23,1,75.6,0,0,0,1,0,0,0,Month-to-month,237.0433627242437,0.0
34,1,100.05,0,0,0,1,0,0,1,Month-to-month,352.812370487847,0.0
52,0,91.25,0,1,0,1,1,0,0,One year,360.5509893205553,0.0
72,0,115.75,1,0,1,1,1,1,1,Two year,495.0241032761084,4.276666119016055
58,0,94.7,0,1,0,1,0,1,1,One year,384.5239530987459,4.060443010546419
35,0,19.6,0,0,1,0,0,0,0,Two year,69.68482200519252,0.0
56,0,99.9,1,0,1,1,0,1,1,Two year,402.1326339044415,4.02535169073515
24,0,21.1,0,0,1,0,0,0,1,Two year,67.05693582034166,0.0
70,0,20.05,0,0,1,0,0,0,0,Two year,85.18232960308966,0.0
2,0,79.95,0,0,0,1,0,0,1,Month-to-month,55.41711708576763,0.0
68,0,107.15,1,1,0,1,0,1,1,One year,452.12025060961986,4.219507705176107
1,1,85.0,0,0,0,1,0,0,1,Month-to-month,0.0,0.0
12,0,89.55,0,0,0,1,0,0,1,Month-to-month,222.52339048851542,0.0
63,0,81.55,0,0,0,1,0,0,1,Month-to-month,337.87263693722946,0.0
33,0,58.45,0,1,0,0,1,0,1,One year,204.37086696771578,0.0
69,0,95.65,0,1,0,1,0,0,1,One year,404.99228716472794,0.0
60,0,80.6,0,0,1,0,0,1,1,Two year,330.0041717151013,4.0943445622221
72,0,113.1,0,0,1,1,1,1,1,Two year,483.69093806071584,4.276666119016055
11,0,58.95,0,0,0,0,0,0,1,Month-to-month,141.35592633146396,0.0
1,0,19.55,0,0,0,0,0,0,0,Month-to-month,0.0,0.0
10,1,86.05,0,0,0,1,0,0,1,Month-to-month,198.13744725213763,0.0
13,1,45.55,0,0,0,0,1,1,1,Month-to-month,116.83344323237299,2.5649493574615367
34,0,78.95,0,1,0,1,0,0,1,One year,278.40616341844594,0.0
39,1,86.3,0,0,0,1,0,0,1,Month-to-month,316.16537006098844,0.0
65,0,105.05,0,1,0,1,0,1,1,One year,438.51938270253663,4.174387269895637
50,0,101.9,1,1,0,1,1,0,1,One year,398.6351442531281,0.0
15,0,19.75,0,0,0,0,0,0,0,Month-to-month,53.48399147176865,0.0
72,0,110.3,0,0,1,1,1,0,1,Two year,471.71627292747087,0.0
72,0,115.6,0,0,1,1,1,1,1,Two year,494.38260335825595,4.276666119016055
55,0,19.35,0,0,1,0,0,0,0,Two year,77.54189713424832,0.0
23,0,25.6,0,0,1,0,0,0,1,Two year,80.26865192778624,0.0
32,1,80.35,0,0,0,1,0,0,1,Month-to-month,278.471879789958,0.0
56,0,68.75,0,1,0,0,1,0,1,One year,276.74292873804154,0.0
1,0,19.9,0,0,0,0,0,0,0,Month-to-month,0.0,0.0
38,0,70.6,0,1,0,0,1,1,0,One year,256.8135828766828,3.6375861597263857
11,0,70.2,0,0,0,1,0,0,0,Month-to-month,168.33224815044562,0.0
1,0,49.3,0,0,0,0,0,1,1,Month-to-month,0.0,0.0
56,0,107.25,0,1,0,1,0,1,1,One year,431.7189688313448,4.02535169073515
3,0,23.6,0,0,0,0,0,0,1,Month-to-month,25.92725001256739,0.0
7,0,69.7,0,0,0,0,1,0,0,Month-to-month,135.62993738915534,0.0
59,0,99.5,0,0,1,1,0,0,1,Two year,405.7149756686191,0.0
7,0,64.3,0,0,0,0,0,1,0,Month-to-month,125.12202258425664,1.9459101490553132
71,0,70.85,0,0,1,0,1,1,1,Two year,302.0108692883772,4.2626798770413155
15,0,101.9,0,1,0,1,1,1,0,One year,275.9503154923152,2.70805020110221
71,0,73.5,0,0,1,0,1,1,0,Two year,313.3069709625367,4.2626798770413155
35,1,100.25,0,0,0,1,0,0,1,Month-to-month,356.4236431643137,0.0
11,0,40.4,0,1,0,0,0,1,1,One year,96.87496902105417,2.3978952727983707
60,0,19.25,0,0,1,0,0,0,1,Two year,78.81613282277543,0.0
47,0,59.6,1,0,1,0,0,1,0,Two year,229.46879706191947,3.8501476017100584
11,0,64.9,0,1,0,0,0,1,0,One year,155.62340320461428,2.3978952727983707
56,1,100.3,0,1,0,1,0,0,0,One year,403.7427745807355,0.0
28,0,110.85,1,0,0,1,0,1,1,Month-to-month,369.3748699529213,3.332204510175204
61,0,81.05,0,0,1,0,1,1,1,Two year,333.18632669124685,4.110873864173311
31,0,98.05,0,1,0,1,1,0,0,One year,336.7024453997686,0.0
9,0,70.5,0,0,0,1,0,0,1,Month-to-month,154.90433270220348,0.0
35,0,94.55,1,0,0,1,1,0,1,Month-to-month,336.15815921382404,0.0
2,0,19.65,0,0,0,0,0,0,1,Month-to-month,13.620342098002924,0.0
12,1,19.0,0,0,0,0,0,0,0,Month-to-month,47.213226345972004,0.0
1,1,75.3,0,0,0,1,1,0,0,Month-to-month,0.0,0.0
4,1,89.2,1,0,0,1,0,0,1,Month-to-month,123.65745701189424,0.0
1,0,19.0,0,0,0,0,0,0,1,Month-to-month,0.0,0.0
3,0,20.0,0,0,0,0,0,0,1,Month-to-month,21.972245773362197,0.0
1,1,85.7,1,0,0,1,0,0,1,Month-to-month,0.0,0.0
52,0,63.25,0,0,1,0,1,0,1,Two year,249.9161652002753,0.0
5,0,20.1,0,1,0,0,0,0,0,One year,32.34970203992542,0.0
72,0,99.15,0,0,1,1,1,0,1,Two year,424.0314457004419,0.0
71,0,90.4,0,0,1,0,1,1,0,Two year,385.34626088453496,4.2626798770413155
72,0,111.9,0,0,1,1,1,1,1,Two year,478.55893871789664,4.276666119016055
46,0,24.9,0,1,0,0,0,0,0,One year,95.33317077257846,0.0
63,0,83.5,0,0,1,0,1,0,0,Two year,345.95174965369296,0.0
30,0,84.3,0,0,0,1,1,0,1,Month-to-month,286.7209392741197,0.0
1,0,45.6,0,0,0,0,0,0,0,Month-to-month,0.0,0.0
12,1,61.65,0,0,0,0,1,1,1,Month-to-month,153.19449495943022,2.4849066497880004
16,0,54.85,0,0,1,0,1,1,0,Two year,152.076491414852,2.772588722239781
4,0,65.55,0,0,0,0,0,1,0,Month-to-month,90.87159537140883,1.3862943611198906
51,0,90.35,0,1,0,1,0,0,1,One year,355.2404459166428,0.0
65,0,20.4,0,0,1,0,0,0,1,Two year,85.15750030587098,0.0
16,0,74.55,0,0,0,1,0,1,1,Month-to-month,206.69648924297567,2.772588722239781
2,0,19.95,0,1,0,0,0,0,0,One year,13.828286252170908,0.0
66,0,74.25,0,1,0,1,0,0,1,One year,311.0818645954621,0.0
46,0,108.65,0,0,1,1,0,1,0,Two year,415.9818877285402,3.828641396489095
32,0,109.55,0,1,0,1,1,1,1,One year,379.67136815171006,3.4657359027997265
72,0,86.65,0,0,1,0,1,1,0,Two year,370.57311921274123,4.276666119016055
38,0,81.0,0,0,1,0,1,1,0,Two year,294.6444789378372,3.6375861597263857
51,0,47.85,0,1,0,0,0,1,0,One year,188.13785652585898,3.9318256327243257
72,0,114.55,0,0,1,1,1,1,0,Two year,489.89210393328915,4.276666119016055
65,1,105.25,1,0,0,1,1,0,0,Month-to-month,439.35426015651575,0.0
9,1,29.95,0,0,0,0,0,0,1,Month-to-month,65.80687609121978,0.0
9,1,65.0,0,0,0,0,1,1,0,Month-to-month,142.81959752685427,2.1972245773362196
66,0,20.55,0,0,1,0,0,0,0,Two year,86.09740494864305,0.0
44,0,109.8,1,1,0,1,1,0,1,One year,415.50402180422503,0.0
50,0,69.5,0,0,1,0,0,1,0,Two year,271.88559887725614,3.912023005428146
15,0,48.85,0,0,0,0,0,0,0,Month-to-month,132.28825232384295,0.0
8,0,25.25,0,0,0,0,0,0,1,Month-to-month,52.50589892741585,0.0
66,0,102.85,1,1,0,1,0,1,1,One year,430.9059902174178,4.189654742026425
57,0,87.55,0,0,0,1,1,1,1,Month-to-month,353.96913849891484,4.04305126783455
7,0,78.55,0,0,0,1,0,0,1,Month-to-month,152.85124220829485,0.0
10,0,34.55,1,0,0,0,0,0,1,Month-to-month,79.55431496294428,0.0
62,0,92.05,0,1,0,1,1,0,1,One year,379.9027201434007,0.0
40,0,85.05,0,1,0,1,0,0,1,One year,313.73919757239025,0.0
20,0,19.7,0,0,1,0,0,0,0,Two year,59.015925789013615,0.0
7,1,20.0,0,0,0,0,0,0,0,Month-to-month,38.91820298110626,0.0
25,0,95.15,0,0,0,1,0,1,1,Month-to-month,306.2760347362093,3.2188758248682006
23,0,84.25,0,0,0,1,0,0,0,Month-to-month,264.16538769203083,0.0
66,0,104.6,1,1,0,1,0,0,0,One year,438.237886015964,0.0
72,0,111.65,1,0,1,1,0,1,0,Two year,477.4897721881426,4.276666119016055
49,1,90.05,1,0,0,1,0,0,0,Month-to-month,350.4584178448619,0.0
43,1,110.75,1,0,0,1,0,1,1,Month-to-month,416.55291281306205,3.7612001156935624
46,0,55.0,0,0,0,0,1,0,0,Month-to-month,210.57527680690023,0.0
72,0,89.85,0,0,1,0,1,1,0,Two year,384.25845079359254,4.276666119016055
10,0,20.35,0,1,0,0,0,0,0,One year,46.857606642428834,0.0
40,0,54.55,0,1,0,0,1,1,1,One year,201.2283742219152,3.6888794541139363
65,1,105.5,0,0,0,1,0,0,1,Month-to-month,440.3978569739897,0.0
31,0,99.45,0,0,1,1,0,1,0,Two year,341.5100274860478,3.4339872044851463
68,0,70.9,0,0,1,0,1,1,0,Two year,299.163096296986,4.219507705176107
56,1,104.55,1,1,0,1,1,0,1,One year,420.85051926635987,0.0
10,1,85.25,0,0,0,1,0,0,1,Month-to-month,196.2953791777424,0.0
68,0,25.4,0,0,1,0,0,0,0,Two year,107.1754957114731,0.0
43,1,56.15,0,0,0,0,0,0,0,Month-to-month,211.19138649619353,0.0
1,1,89.55,0,0,0,1,0,0,1,Month-to-month,0.0,0.0
49,0,89.85,1,1,0,1,0,0,1,One year,349.68005378523975,0.0
15,0,25.25,0,0,0,0,0,0,1,Month-to-month,68.3782675778308,0.0
20,1,94.55,1,0,0,1,0,0,1,Month-to-month,283.2464864645298,0.0
1,1,45.7,0,0,0,0,0,0,1,Month-to-month,0.0,0.0
50,0,69.65,0,1,0,0,0,1,1,One year,272.4724023280704,3.912023005428146
2,1,89.5,1,0,0,1,0,0,0,Month-to-month,62.0366726601151,0.0
24,0,70.0,1,0,0,1,0,0,0,Month-to-month,222.4637681243562,0.0
3,1,69.55,0,0,0,1,0,0,1,Month-to-month,76.40848467686703,0.0
1,1,74.6,0,0,0,1,0,0,1,Month-to-month,0.0,0.0
35,0,20.1,0,0,1,0,0,0,0,Two year,71.46249603593722,0.0
17,0,24.8,0,0,0,0,0,0,0,Month-to-month,70.26369093259416,0.0
8,1,19.65,1,0,0,0,0,0,0,Month-to-month,40.86102629400877,0.0
10,0,95.1,0,0,0,1,0,1,1,Month-to-month,218.97584234373375,2.302585092994046
68,0,88.85,0,0,1,0,1,1,1,Two year,374.9032596048971,4.219507705176107
45,0,78.8,0,1,0,0,1,0,0,One year,299.96500419390117,0.0
2,1,19.85,0,1,0,0,0,0,0,One year,13.758971534114915,0.0
37,0,20.35,0,0,0,0,0,0,0,Month-to-month,73.48217952230998,0.0
4,1,24.25,0,0,0,0,0,0,1,Month-to-month,33.617638257157346,0.0
10,0,45.25,0,0,0,0,0,0,0,Month-to-month,104.19197545798058,0.0
1,0,20.05,0,0,0,0,0,0,0,Month-to-month,0.0,0.0
65,0,69.55,0,0,1,0,1,0,1,Two year,290.3286346212415,0.0
57,0,19.5,0,0,1,0,0,0,0,Two year,78.83949972277372,0.0
3,0,74.75,0,0,0,1,0,0,1,Month-to-month,82.12126857794121,0.0
2,1,69.65,0,0,0,1,0,0,0,Month-to-month,48.277701126000196,0.0
49,0,30.2,0,0,0,0,0,0,1,Month-to-month,117.53297300294092,0.0
4,1,45.65,0,0,0,0,0,0,0,Month-to-month,63.284337585123005,0.0
70,0,57.8,0,0,1,0,0,1,0,Two year,245.56302499045296,4.248495242049359
53,0,19.85,0,1,0,0,0,0,1,One year,78.81029448400963,0.0
53,0,25.55,0,0,1,0,0,0,0,Two year,101.44095839125671,0.0
1,1,75.05,0,0,0,1,0,0,1,Month-to-month,0.0,0.0
22,0,24.85,0,0,0,0,0,0,1,Month-to-month,76.81240496595416,0.0
52,1,49.15,1,0,0,0,0,0,1,Month-to-month,194.20362876827716,0.0
65,0,110.35,1,0,1,1,1,1,1,Two year,460.6436352329835,4.174387269895637
48,0,24.55,0,1,0,0,0,0,0,One year,95.03798481778873,0.0
2,1,34.7,0,0,0,0,0,0,1,Month-to-month,24.052207165430104,0.0
3,0,107.95,0,0,0,1,0,0,0,Month-to-month,118.59519656172246,0.0
45,0,81.4,0,0,0,1,0,0,0,Month-to-month,309.86232666730405,0.0
1,1,80.0,0,0,0,1,0,0,0,Month-to-month,0.0,0.0
61,0,73.8,0,0,1,0,0,1,1,Two year,303.38249117599037,4.110873864173311
3,0,64.4,0,0,0,0,1,1,1,Month-to-month,70.75063139022627,1.0986122886681098
40,0,103.75,1,1,0,1,0,1,1,One year,382.7212433643209,3.6888794541139363
