customerID,tenure_actual,Churn_actual,MonthlyCharges,Contract,RMST_months,CLV_discounted,Remaining_CLV
8181-YHCMF,68,0,60.3,Two year,23.110252589993703,1148.5578420475754,84.1608897564542
2240-HSJQD,38,0,81.85,Month-to-month,38.96512263237436,2466.5558819605853,1494.5295235750018
1248-DYXUB,52,0,24.8,Two year,29.939128948419004,593.7697779260438,245.33578191002726
0265-EDXBD,32,1,74.9,Month-to-month,23.277056812849573,1435.8002521944034,0.0
4115-BNPJY,29,0,75.55,Two year,20.87906045433926,1314.5017792406766,1042.1081855602113
3167-SNQPL,38,0,101.15,Month-to-month,38.86304525822297,3041.226511066563,1843.3509233596
4091-TVOCN,48,0,78.75,One year,35.37063082790859,2181.487028628172,999.0141712274677
1098-TDVUQ,1,0,19.25,Month-to-month,29.8103647586004,459.14885921501184,477.4298035636716
7277-OZCGZ,22,0,89.05,Month-to-month,31.648776516297453,2238.4565827515144,1902.3569722103482
1557-EMYVT,43,0,115.05,Two year,23.218130289403504,2200.4946994670963,1313.6805500256094
2799-ARNLO,5,0,69.35,Month-to-month,23.617089803421347,1346.6499308794814,1441.4502226952304
7563-BIUPC,5,1,80.6,Month-to-month,15.50382319840568,1072.5243109797202,0.0
5027-YOCXN,51,0,110.05,One year,22.030615703167864,2008.7598366008203,923.5385554783652
3973-SKMLN,71,0,19.9,Two year,37.17632795238627,575.6856137886432,19.7029702970297
2321-OMBXY,38,1,80.3,One year,33.6170246634738,2127.883649657753,0.0
2840-XANRC,24,1,93.15,Month-to-month,37.94195445700004,2742.926631783391,0.0
6745-JEFZB,35,0,91.5,Month-to-month,41.44827926461659,2909.167075666994,1871.415787247985
5020-ZSTTY,54,1,82.45,One year,18.578819356648392,1292.015228751524,0.0
9880-TDQAC,72,0,60.0,Two year,41.50893422926241,1910.0694017684325,0.0
8705-WZCYL,1,0,44.8,Month-to-month,21.268673760724305,792.4616680632694,845.8833255554081
7102-JJVTX,9,0,48.6,One year,29.15420918714392,1136.753762772977,1141.2628396239204
8626-PTQGE,69,0,60.05,Two year,10.881722534653377,577.7635025531471,47.454990050059756
4983-CLMLV,52,0,102.7,Month-to-month,12.456568994185016,1119.108411142347,547.489710401018
5701-YVSVF,11,0,82.9,Month-to-month,19.850851810882173,1378.6434634398256,1442.4091647382998
5804-LEPIM,2,1,70.35,Month-to-month,22.167934050860232,1291.2402461955073,0.0
5697-GOMBF,28,0,35.9,Month-to-month,4.99232527221492,166.1474285117869,182.50118671873508
2739-CACDQ,17,0,82.65,Month-to-month,37.972914864456506,2435.466288664129,2178.804000880348
9385-EHGDO,35,0,19.85,Two year,19.06910263933686,318.4225246111143,228.00788743063123
9498-FIMXL,8,0,19.2,One year,40.41172656526274,597.190909739515,580.8913044294942
2379-GYFLQ,46,0,94.9,One year,28.288333860925917,2161.612632694442,1080.1206316299226
0122-OAHPZ,7,1,73.85,Month-to-month,27.520952537407624,1641.8782973984096,0.0
2868-SNELZ,2,1,80.6,Month-to-month,54.162824384035616,3228.397642418477,0.0
4322-RCYMT,68,1,75.8,One year,25.691190893626743,1585.9088666467317,0.0
6680-NENYN,43,1,104.6,Two year,41.94786127970592,3360.3724103407385,0.0
2088-IEBAU,68,0,88.15,Two year,34.54846466866947,2392.306353130922,190.01116155634057
7982-VCELR,36,0,94.8,Month-to-month,24.891817108043703,1928.70923305369,1288.9177577972268
1343-EHPYB,63,1,103.4,Month-to-month,50.31119934584447,3886.732930341438,0.0
6035-BXTTY,32,0,54.65,Month-to-month,17.167213755102793,797.5165398320364,632.602743292548
6885-PKOAM,71,0,85.75,Two year,25.80938544464999,1801.3827004995453,84.9009900990099
7520-HQWJU,66,0,67.45,Month-to-month,27.934525013965754,1519.4287663713337,190.16120762583628
9639-BUJXT,63,0,20.5,One year,37.01776144812858,590.841608198709,106.7510428506909
5924-SNGKP,41,0,20.25,One year,33.04513843005983,528.6227867604849,304.89422108781747
0021-IKXGC,1,0,72.1,Month-to-month,42.042588611299564,2320.809740145062,2360.8867414190436
2034-GDRCN,2,1,90.4,Month-to-month,47.46531220747102,3231.642863757618,0.0
8966-SNIZF,70,0,19.45,Two year,48.50866268836539,708.4709528277648,33.42084057526798
6243-OZGFH,23,0,44.95,Month-to-month,47.05203143045273,1594.8005866715564,1260.5313140040428
4654-DLAMQ,64,0,97.0,One year,20.80049004448291,1682.033923908534,236.9521214248166
0513-RBGPE,37,0,62.8,Two year,43.0555950817117,2063.55827313603,1266.2683908584436
5160-UXJED,17,0,44.6,One year,5.022949822355189,207.6178613994717,301.06286013588266
4115-NZRKS,7,0,89.15,Month-to-month,26.832046628188024,1938.2119591008989,1999.597914874154
0219-YTZUE,4,1,84.8,Month-to-month,28.89688193331481,1968.0704855476333,0.0
0623-IIHUG,21,1,41.9,Month-to-month,15.887255640288274,570.049757898628,0.0
4572-DVCGN,10,1,80.25,Month-to-month,10.014816897174052,714.9964550225887,0.0
3351-NGXYI,16,0,54.1,Month-to-month,29.54384401999758,1280.2484822291572,1205.7885080085246
8984-EYLLL,64,0,105.25,Two year,11.399460537920067,1057.0390501690836,143.41120449125475
9057-MSWCO,27,1,30.75,Month-to-month,6.023930279519509,170.11212565052992,0.0
9833-TGFHX,42,0,97.1,One year,31.02291265546556,2398.4667948355986,1376.2091657341891
9294-TDIPC,5,0,20.2,Month-to-month,27.465743514089944,448.30447097129286,470.24760760952773
5229-DTFYB,41,0,98.8,Two year,24.810251597883422,2004.2532202999491,1204.7702359597315
0104-PPXDV,58,0,50.3,One year,32.242538619320165,1285.1371390623754,387.08083056369094
5176-LMJXE,47,0,20.55,Two year,22.81560636848248,386.9820252197595,201.11875085651405
3583-KRKMD,18,0,75.9,Month-to-month,31.621182197745267,1906.4470693930298,1730.3282443942087
1010-DIAUQ,5,1,96.5,Month-to-month,23.192893927830408,1843.9161000922693,0.0
9069-LGEUL,23,0,59.95,Month-to-month,11.263904049830396,595.4795218198435,592.3824602909581
7302-ZHMHP,1,0,19.15,Month-to-month,11.603168643914778,195.4909758355059,221.80584880471199
9571-EDEBV,71,0,98.65,One year,32.133208792285714,2512.971905462863,97.67326732673268
3520-FJGCV,72,0,112.6,Two year,26.410623800730473,2414.061696335493,0.0
6563-VRERX,33,0,20.6,One year,5.991756114942515,113.38485694056126,108.92505873908509
0259-GBZSH,2,1,85.65,Month-to-month,27.950960300736917,1930.4153251408723,0.0
6122-EFVKN,24,0,35.75,Two year,37.649310249872514,1045.6438551752092,840.02558657043
2805-EDJPQ,56,0,99.75,One year,20.02865639379295,1672.169149056587,619.9779316522862
6862-CQUMB,37,0,96.1,Month-to-month,12.896114804001554,1081.0329263051485,798.6026892139661
7156-MXBJE,43,0,85.1,One year,39.34292944638678,2586.0715796179284,1400.4834275546775
6158-HDPXZ,1,0,25.35,Month-to-month,7.2686755047633165,167.43155233024586,202.00325075978995
9601-BRXPO,25,1,104.95,Month-to-month,27.636077104514612,2341.9131221315347,0.0
2863-IMQDR,61,0,89.65,Two year,8.02958514662734,650.0996806321444,267.40875208833955
5686-CMAWK,17,0,86.75,One year,15.421510212137573,1148.7945111957483,1213.4079449879725
5651-CRHKQ,41,0,86.2,One year,23.490680130094738,1665.885289693728,1009.5778102397936
6905-NIQIN,1,1,50.65,Month-to-month,41.21369524254747,1602.4731336086184,0.0
8204-YJCLA,72,0,64.8,Two year,19.623766104827652,1066.5788748306131,0.0
5167-ZFFMM,1,1,90.85,Month-to-month,11.254819007148026,901.7357850874525,0.0
6583-SZVGP,48,0,108.1,Two year,19.59254437767035,1776.7385561035899,879.47963633047
4895-TMWIR,11,1,19.95,Month-to-month,21.029360883001196,349.3441612601762,0.0
0533-BNWKF,55,1,85.45,Month-to-month,37.24601909291315,2476.0074647157853,0.0
1708-PBBOA,42,0,54.75,One year,31.7645409980187,1380.6622932920536,789.1784121950446
8782-LKFPK,44,0,90.4,Month-to-month,21.19355816324824,1594.0299299779479,916.8229317931225
5522-JBWMO,1,0,44.0,Month-to-month,26.39164239130207,942.7290007059096,989.0018489324453
3597-MVHJT,27,0,95.6,Month-to-month,35.018560048645774,2625.259177527109,2021.3591259207615
9774-NRNAU,27,0,84.8,Month-to-month,29.404176838300646,1998.4104207628295,1577.0081242403378
0224-RLWWD,2,0,44.3,Month-to-month,45.87946608626419,1537.8565658456755,1550.6632689086125
9967-ATRFS,19,0,19.9,Month-to-month,23.277056812849573,381.47429931466786,357.45908940977864
3951-NJCVI,42,0,95.05,Month-to-month,31.190273557677315,2358.9272901587556,1352.3395699005403
2977-CEBSX,66,0,90.05,Two year,33.8049866404008,2397.8995991691186,296.70374434357717
0177-PXBAT,33,0,109.9,Month-to-month,43.79178950230178,3664.5940090568156,2443.487356131029
6599-CEBNN,34,1,73.95,Month-to-month,33.02509115805985,1929.4283096940858,0.0
2519-ERQOJ,33,0,54.6,Month-to-month,34.3931782897518,1475.9781991507289,1014.5134395878124
5876-QMYLD,23,0,20.05,One year,38.54980519025659,598.6103847106676,484.63277129124174
2277-AXSDC,32,0,19.75,One year,12.996534998835887,223.7531878193094,188.02022923245448
9442-JTWDL,11,0,20.05,One year,21.208849257531416,353.77095142779496,366.12638851916165
0979-PHULV,69,1,99.45,Month-to-month,34.90342666196099,2723.1515115292705,0.0
3067-SVMTC,68,0,55.9,One year,24.134510922543768,1106.560144066911,82.10874725187757
5495-GPSRW,20,0,19.7,Two year,14.632314787985697,248.7097484703231,250.55313376939142
7606-BPHHN,72,0,19.8,Two year,42.790070655948284,647.137857060582,0.0
4742-DRORA,60,0,95.4,One year,42.384875083694766,3092.448019940887,759.9069008459587
0111-KLBQG,32,0,93.95,Month-to-month,27.105272576380756,2060.9095059458587,1509.6994648564744
4800-VHZKI,1,1,19.9,Month-to-month,28.045565189113834,449.8512351431221,0.0
7989-CHGTL,1,1,19.6,Month-to-month,36.16894388049367,553.6095067019584,0.0
0334-GDDSO,3,1,81.35,Month-to-month,39.664392316736745,2489.6379757406285,0.0
4163-NCJAK,46,0,24.45,One year,33.34948714356989,643.397715449354,315.30231162678103
5233-AOZUF,29,0,74.95,Month-to-month,12.286999505635468,806.5048300414282,701.1853713530857
5973-EJGDP,51,0,87.35,Month-to-month,31.702608818822377,2198.9939528855234,941.7655423246778
1996-DBMUS,48,0,70.65,Month-to-month,23.875217001315818,1385.1992873404406,668.2555545334698
7916-VCCPB,16,0,73.25,Month-to-month,13.30090934333539,847.6459992100673,936.3640812056009
4686-GEFRM,70,0,98.7,Two year,42.00336924733295,3174.4635679250914,159.8941504852094
5249-QYHEX,40,0,24.8,Two year,36.15945976586655,700.3255285473113,408.4141913411751
0578-SKVMF,22,1,83.3,Month-to-month,14.34714489070439,1032.9617310558165,0.0
5564-NEMQO,1,1,75.3,Month-to-month,29.686849894601764,1789.5100121226847,0.0
2233-FAGXV,5,0,24.3,Month-to-month,25.845843530617483,511.1168341762959,540.4194958384077
5605-IYGFG,7,0,69.85,Month-to-month,24.93636775981011,1423.3533282486355,1482.8551281740254
7663-ZTEGJ,29,0,100.55,One year,23.066873863419936,1912.0185145816233,1493.3311439584775
3935-TBRZZ,44,0,25.7,One year,33.627614545109324,681.2161571072091,363.0924621479582
8111-BKVDS,10,0,40.7,Month-to-month,11.379842186802929,408.1066067239438,481.9637339848398
2055-SIFSS,55,0,51.65,Month-to-month,27.127706282166464,1133.833790361432,423.61232716807683
2806-MLNTI,52,0,105.1,One year,27.53630742610173,2337.7964870882442,981.2430309994713
8734-DKSTZ,10,0,85.95,Month-to-month,37.598434420255415,2510.9782846473177,2425.4210048971363
4360-PNRQB,18,0,75.6,Month-to-month,25.302499066069096,1560.5331039682972,1470.9627475185173
6152-ONASV,68,0,58.25,One year,26.096387640305394,1235.70078951638,93.56607239068035
9063-ZGTUY,61,1,19.4,Month-to-month,23.218130289403504,371.0525612313052,0.0
7781-HVGMK,72,0,65.2,Two year,19.55159741068294,1069.6225363405372,0.0
2181-UAESM,2,0,53.45,Month-to-month,25.023658550365433,1092.5419180662611,1157.8252627893958
2957-LOLHO,12,1,45.4,Month-to-month,8.695226495888129,354.6668831561893,0.0
6048-NJXHX,41,0,19.75,Two year,22.63962612037296,369.36308772189886,225.0944103070965
2320-SLKMB,26,0,44.45,Month-to-month,27.652914028516385,992.4147400924096,807.4234769707591
4980-URKXC,36,0,20.85,One year,41.56277030674557,664.4950035659174,416.74747002285034
4376-KFVRS,72,0,114.05,Two year,15.108374887622837,1482.4263344794072,0.0
5886-VLQVU,35,0,89.85,Month-to-month,48.892975551225746,3295.1593285394665,2077.5957613994096
3577-AMVUX,1,0,55.05,Month-to-month,28.683584674231852,1269.322636554848,1323.4822638390551
0771-WLCLA,16,0,112.95,Month-to-month,18.605193080253407,1772.2183625828563,1817.4324750830933
5628-RKIFK,49,0,101.55,Month-to-month,27.792258084747708,2277.324236790412,1062.9209617712588
0206-TBWLC,54,0,114.65,One year,23.20130485488874,2191.4314453155694,876.1679685345656
2937-FTHUR,18,0,64.8,Month-to-month,25.16939599805985,1331.3692195556944,1256.1408106852023
1910-FMXJM,36,0,80.4,Month-to-month,16.200318372480915,1113.3588283662307,790.8548716360142
7752-XUSCI,60,1,105.9,Month-to-month,40.8503164073412,3324.858591774282,0.0
4110-PFEUZ,1,1,69.55,Month-to-month,39.906875891247765,2139.797947246377,0.0
0732-OCQOC,52,0,25.05,Two year,6.393981895436958,146.61749996417922,81.43587117938817
5168-MSWXT,8,0,94.75,Month-to-month,26.33261846857549,2026.0702998564907,2074.5370427931844
1090-ESELR,72,0,105.5,Two year,30.095379397863603,2537.484817192575,0.0
8592-PLTMQ,64,0,24.7,One year,8.493952489569121,188.78361557422625,25.27615200589655
5760-WRAHC,22,0,69.75,Month-to-month,37.959854120863426,2054.724531278908,1701.7205656505093
8847-GEOOQ,60,0,60.2,Month-to-month,51.30487676167407,2301.3320752940194,543.3227310407974
0256-LTHVJ,28,1,81.05,Month-to-month,26.534908036269726,1744.8721780813594,0.0
4785-FCIFB,61,0,24.4,Two year,26.192721710307918,519.3035460643144,132.23294235909862
8313-NDOIA,24,0,104.15,Month-to-month,17.433813716473445,1541.1688198633133,1403.670038087679
5149-CUZUJ,28,0,92.9,One year,30.526648851191034,2262.5020391603935,1730.2119517761062
0942-KOWSM,30,0,80.8,Two year,39.53820603316997,2465.9763746295025,1763.3399239776274
4237-CLSMM,2,0,20.0,Month-to-month,35.486545953110465,555.6106624766394,571.0191460105555
1452-VOQCH,1,0,75.1,Month-to-month,12.493839651491495,820.6021947304732,923.1650939445738
4719-UMSIY,6,0,19.65,Month-to-month,47.03607206495616,696.966750081548,680.5300662527515
6614-VBEGU,24,0,69.45,Month-to-month,19.254297286529653,1123.7875733519288,1004.3436326022288
0880-TKATG,4,1,101.15,Month-to-month,53.21591607730928,3990.483901166288,0.0
3811-VBYBZ,7,1,99.8,Month-to-month,33.13086892191218,2611.16893802774,0.0
1480-BKXGA,72,0,116.05,Two year,5.00115102584559,537.9913373510799,0.0
2996-XAUVF,70,0,40.05,Two year,24.424911045684198,801.2589021650965,49.163558129215254
9076-AXYIK,64,0,102.1,Two year,32.482336074978406,2625.565082031245,384.15769247052145
5968-XQIVE,72,0,89.7,One year,18.277152280310105,1385.0736139614623,0.0
8896-RAZCR,44,0,19.9,Two year,24.853732901020887,404.31739838699144,226.29955920929626
4640-UHDOS,13,1,55.95,Month-to-month,10.743826549916793,532.0077941032924,0.0
4933-IKULF,17,0,20.65,One year,30.84211644707139,507.46859112338234,468.8059853077272
3583-EKAPL,1,1,55.0,Month-to-month,14.442109066364928,686.140591231648,0.0
1304-BCCFO,9,0,70.05,Month-to-month,23.371964934830455,1347.6927203518485,1395.5004861298607
4104-PVRPS,24,0,53.6,Month-to-month,39.85125597527606,1647.0805063002813,1313.1361115770062
9399-APLBT,1,1,74.7,Month-to-month,21.605745058663814,1340.0355734794844,0.0
2359-KMGLI,24,1,80.25,Month-to-month,41.56865960379094,2557.9026972667643,0.0
3780-DDGSE,35,0,76.05,Month-to-month,37.04721226161882,2193.3954828446394,1430.8822215882358
4431-EDMIQ,7,0,75.7,Month-to-month,32.34068323315621,1939.2435533280604,1954.4672979193194
0306-JAELE,5,1,96.1,Month-to-month,19.341895778998257,1561.3660029390724,0.0
6227-HWPWX,15,1,69.0,Month-to-month,19.6862828209453,1138.9526773433586,0.0
0486-LGCCH,11,0,19.65,Two year,16.842027290050538,281.8434516990463,303.3928731006305
0447-BEMNG,48,1,45.3,Month-to-month,50.28346563563527,1701.9860035566671,0.0
4612-SSVHJ,20,0,81.45,Month-to-month,47.624618199387015,2920.1277615255817,2419.561083758167
5168-MQQCA,72,0,108.5,One year,43.41167620287102,3590.726232342359,0.0
5949-XIKAE,8,1,83.55,Month-to-month,31.053526551714057,2065.5533207278613,0.0
7971-HLVXI,72,0,84.5,Two year,22.432608170003135,1567.4412005508589,0.0
9094-AZPHK,15,0,100.15,Month-to-month,40.42566953820603,3115.967009021045,2828.892478944554
3649-JPUGY,72,0,88.6,Two year,33.6413759482346,2349.3122777817816,0.0
8372-JUXUI,1,1,74.35,Month-to-month,46.149690350766406,2594.1561282169787,0.0
3552-CTCYF,63,0,104.8,Two year,24.898976537255553,2132.7027935886067,405.75601551028717
6778-YSNIH,2,0,59.0,Month-to-month,24.511653819347035,1184.097213485797,1257.3714412209351
0388-EOPEX,2,1,74.4,Month-to-month,37.51485663883195,2169.349560307107,0.0
5756-OZRIO,61,0,64.05,One year,20.411860663747337,1092.0832303711786,300.63347433393056
6579-JPICP,1,0,20.4,Month-to-month,22.654719881554538,381.74573075258854,405.33146085659035
8205-OTCHB,22,1,43.75,One year,28.264324126750854,995.7838588752959,0.0
4134-BSXLX,28,0,60.9,Month-to-month,18.92862707512687,970.4565703881278,795.3776406915163
0505-SPOOW,70,0,19.8,Two year,28.461556095705532,453.4302030724403,26.547054465099176
6235-VDHOM,5,1,28.45,Month-to-month,5.791543616154891,151.62968256204098,0.0
7783-YKGDV,12,1,99.7,Month-to-month,32.40934160412619,2558.806526818172,0.0
4374-YMUSQ,34,0,116.25,One year,29.612914911616514,2756.6452147890272,1888.6631184354326
4513-CXYIX,71,0,80.7,Two year,29.347154921590036,1898.5479107697581,79.9009900990099
3957-HHLMR,70,0,65.2,One year,23.909110638531274,1279.954594706383,79.00247764916801
7803-XOCCZ,52,0,84.05,Month-to-month,37.23743771943858,2434.9527990571114,966.5398753744926
5736-YEJAX,69,0,79.45,Two year,54.5060344145774,3199.678426381849,206.86842698541767
5609-CEBID,20,1,94.1,Month-to-month,10.6667148287181,888.8220094911753,0.0
8981-FJGLA,11,0,78.0,Month-to-month,22.832032813773946,1469.7777376546564,1503.3380558327385
7218-HKQFK,2,1,94.2,Month-to-month,27.621344161148322,2101.043979541386,0.0
4636-QRJKY,6,1,80.5,Month-to-month,12.473124820443225,878.2681133730674,0.0
1135-LMECX,1,0,19.85,Month-to-month,12.477986301550608,216.6442141272953,243.7564780128565
4332-MUOEZ,20,0,94.3,One year,20.95332915041114,1645.95000810018,1543.5176930824186
8535-SFUTN,61,0,106.45,Month-to-month,29.834622699589545,2540.8478121817343,624.3517333982917
5956-VKDTT,5,1,74.35,Month-to-month,30.949649369276962,1832.7166005086733,0.0
8677-HDZEE,56,0,105.45,Month-to-month,28.612342916175752,2426.113513715993,833.3607111944444
2475-MROZF,30,0,95.0,Month-to-month,49.62485995273981,3528.9530580237906,2456.8261789853227
9412-GHEEC,40,1,104.8,Month-to-month,13.870467621773237,1260.123100432239,0.0
3482-ABPKK,28,0,54.3,One year,22.83440226678733,1023.2858970138255,814.7172991248011
6705-LXORM,5,0,70.05,Month-to-month,33.71459026576984,1860.971887164608,1903.7748960843098
0257-ZESQC,27,1,75.2,Month-to-month,36.837959572823706,2158.2162175717885,0.0
7531-GQHME,12,0,20.05,Month-to-month,21.954962511094422,364.8552651966319,372.01901060576597
5174-ITUMV,67,0,105.4,One year,21.426315565019586,1876.7401849192183,161.04417011273952
4109-CYRBD,29,0,51.6,Month-to-month,47.83667974767758,1857.0581799278905,1321.637796431191
0913-XWSCN,55,0,85.5,Month-to-month,45.58121229985902,2951.420776197865,985.4144505908079
6825-UYPFK,23,1,75.6,Month-to-month,30.93713433270371,1862.8682865366093,0.0
8397-MVTAZ,34,1,100.05,Month-to-month,19.207914237261082,1615.4323195251745,0.0
0750-EBAIU,52,0,91.25,One year,32.28373483681124,2333.9933529858695,950.9553562653516
8606-CIQUL,72,0,115.75,Two year,53.457033284815346,4584.274272341216,0.0
3571-DPYUH,58,0,94.7,One year,33.14204106282281,2478.4627146592184,741.8174776684971
7601-GNDYK,35,0,19.6,Two year,33.76711159520515,521.4085726646791,344.2052031085624
0356-OBMAC,56,0,99.9,Two year,36.84517776878322,2867.587312159106,936.4715317140472
8067-NIOYM,24,0,21.1,Two year,15.887255640288274,287.06562987257877,266.3479034612738
1403-GYAFU,70,0,20.05,Two year,31.23300241641845,498.1932433540635,28.247575087898557
4234-XTNEA,2,0,79.95,Month-to-month,27.886148261049378,1798.2653455393295,1886.4722771250385
